game_id,season,neutral_site,gametime,conference_game,attendance,venue_zip,venue_name,venue_capacity,h_market,h_id,h_alias,h_conf_alias,h_points_game,h_rank,a_market,a_id,a_alias,a_conf_alias,a_points_game,a_rank,h_long_name,a_long_name,h_avg_attendence,h_m_enroll,h_f_enroll,h_t_enroll,h_budget,h_ppg,h_oppg,a_avg_attendence,a_m_enroll,a_f_enroll,a_t_enroll,a_budget,a_ppg,a_oppg,d_spread,d_avg_attendence,d_m_enroll,d_f_enroll,d_t_enroll,d_budget,d_ppg,d_oppg,outcome
7b66387d-0bb3-41fe-9b03-70b9f017facd,2017,False,2017-12-17 03:00:00.000000 UTC,False,4487.0,82071,Arena-Auditorium,15028.0,Wyoming,a7127c0a-a466-47ae-91ad-9a71ee2c9427,WYO,MWC,72,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,66,0,University of Wyoming,Texas Southern University,63106,3392,3669,7061,4097388,72.8,74.5,32964,1967,3717,5684,1923581,70.2,71.1,6,30142,1425,-48,1377,2173807,2.6,3.4,1
b3a9ec94-9ac8-4b7b-89fd-77577d017858,2017,False,2017-11-22 01:00:00.000000 UTC,False,16300.0,66045,Allen Fieldhouse,16300.0,Kansas,fae4855b-1b64-4b40-a632-9ed345e1e952,KU,BIG12,114,3,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,71,0,University of Kansas,Texas Southern University,260800,7796,8933,16729,15273973,75.6,69.9,32964,1967,3717,5684,1923581,70.2,71.1,43,227836,5829,5216,11045,13350392,5.4,-1.2,1
99bafab3-15a0-4caf-98c0-86fddd0a4ef0,2017,True,2018-03-16 23:45:00.000000 UTC,False,17549.0,37203,Bridgestone Arena,19395.0,Xavier,0d8a328f-20ce-410b-bed1-15fc01308aaf,XAV,BIGEAST,102,3,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,83,0,Xavier University,Texas Southern University,174869,2042,2571,4613,13415361,75.9,74.6,32964,1967,3717,5684,1923581,70.2,71.1,19,141905,75,-1146,-1071,11491780,5.7,3.5,1
f7d9b1d4-025f-4a91-af01-842055d9031e,2017,False,2017-11-19 00:00:00.000000 UTC,False,,13210,Carrier Dome,35446.0,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,ACC,80,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,67,0,Syracuse University,Texas Southern University,343828,6620,7981,14601,21376616,76.3,75.6,32964,1967,3717,5684,1923581,70.2,71.1,13,310864,4653,4264,8917,19453035,6.1,4.5,1
15d2d52c-c015-4aa1-8209-044a629f726d,2017,False,2017-12-15 01:30:00.000000 UTC,False,5459.0,76706,Ferrell Center,10284.0,Baylor,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,BAY,BIG12,99,21,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,68,0,Baylor University,Texas Southern University,161047,6008,8877,14885,16055194,80.4,71.1,32964,1967,3717,5684,1923581,70.2,71.1,31,128083,4041,5160,9201,14131613,10.2,0.0,1
c6ae2d5a-dd4c-44f7-89f6-7f45c6b9fdd8,2017,False,2017-11-24 20:00:00.000000 UTC,False,5526.0,29631,Littlejohn Coliseum,10000.0,Clemson,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,ACC,84,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,77,0,Clemson University,Texas Southern University,110795,10225,11489,21714,8587001,77.4,71.2,32964,1967,3717,5684,1923581,70.2,71.1,7,77831,8258,7772,16030,6663420,7.2,0.1,1
d6ba68a8-0bd9-4b41-a5fb-aae37615dbf3,2017,False,2017-12-03 00:00:00.000000 UTC,False,3199.0,43606,Savage Arena,7300.0,Toledo,34dd83ac-64f2-4b73-8577-899b2a46f5cc,TOL,MAC,71,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,69,0,University of Toledo,Texas Southern University,67602,4708,4866,9574,2806550,80.0,76.1,32964,1967,3717,5684,1923581,70.2,71.1,2,34638,2741,1149,3890,882969,9.8,5.0,1
d197f7ac-a7d4-420c-859c-75a0fcb6394f,2017,False,2017-12-01 00:00:00.000000 UTC,False,2854.0,48309,Athletics Center O'rena,3000.0,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,HORIZON,97,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,87,0,Oakland University,Texas Southern University,33199,4217,6004,10221,2346417,76.4,73.2,32964,1967,3717,5684,1923581,70.2,71.1,10,235,2250,2287,4537,422836,6.2,2.1,1
b47d9ac4-69d7-40fe-9b55-bdd26102b72e,2017,False,2018-01-30 01:30:00.000000 UTC,True,1237.0,36104,Dunn-Oliver Acadome,7400.0,Alabama State,267d417a-8f85-4c87-a15a-068c089a74c6,ALST,SWAC,82,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,97,0,Alabama State University,Texas Southern University,7441,1095,1947,3042,1068356,68.6,69.4,32964,1967,3717,5684,1923581,70.2,71.1,-15,-25523,-872,-1770,-2642,-855225,-1.6,-1.7,0
7975011c-e408-43bc-a681-355e44e5687a,2017,False,2018-03-03 23:30:00.000000 UTC,True,466.0,39096,Davey Whitney Complex,7000.0,Alcorn State,1bddc811-44cf-4e53-b4ab-11c8dc82c9de,ALCN,SWAC,71,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,78,0,Alcorn State University,Texas Southern University,21552,690,1327,2017,749038,71.9,77.4,32964,1967,3717,5684,1923581,70.2,71.1,-7,-11412,-1277,-2390,-3667,-1174543,1.7,6.3,0
20fd2225-332f-4d38-b06d-65041bd64543,2017,False,2018-02-17 22:00:00.000000 UTC,True,1515.0,38941,Harrison HPER Complex,5000.0,Mississippi Valley State,5873529e-e5e3-4a06-8a03-fa4cbe509880,MVSU,SWAC,71,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,72,0,Mississippi Valley State University,Texas Southern University,15247,471,566,1037,582801,55.5,77.7,32964,1967,3717,5684,1923581,70.2,71.1,-1,-17717,-1496,-3151,-4647,-1340780,-14.7,6.6,0
3e57dcb5-5ad9-46af-96b5-075f3a010e37,2017,False,2018-01-16 01:30:00.000000 UTC,True,1243.0,71245,Fredrick C. Hobdy Assembly Center,7500.0,Grambling State,6776c7e6-f4c2-47bd-99e5-39fc179a3197,GRAM,SWAC,79,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,78,0,Grambling State University,Texas Southern University,14912,1359,2329,3688,1040702,67.7,69.6,32964,1967,3717,5684,1923581,70.2,71.1,1,-18052,-608,-1388,-1996,-882879,-2.5,-1.5,1
fb989d36-93ba-4e11-8c08-e48bd8ac81ae,2017,False,2018-01-13 23:30:00.000000 UTC,True,2499.0,39217,Williams Assembly Center,8000.0,Jackson State,c444e03b-d16b-48b2-9b18-823c2647d41d,JKST,SWAC,85,0,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,TXSO,SWAC,80,0,Jackson State University,Texas Southern University,15035,1598,2713,4311,904479,71.2,75.6,32964,1967,3717,5684,1923581,70.2,71.1,5,-17929,-369,-1004,-1373,-1019102,1.0,4.5,1
57e35823-f4da-4fb9-ab21-ac3c4727da8a,2017,True,2017-11-24 18:30:00.000000 UTC,False,,92834,Titan Gym,4000.0,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,PAC12,84,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,79,21,Washington State University,Saint Mary's College of California,46772,9371,10364,19735,5867954,73.5,66.7,57541,839,1073,1912,6444755,74.0,59.2,5,-10769,8532,9291,17823,-576801,-0.5,7.5,1
d5a6c35e-45d9-4bf0-b99e-5756c5236c3d,2017,False,2017-12-30 21:00:00.000000 UTC,True,16212.0,84602,Marriott Center,19000.0,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,WCC,64,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,74,0,Brigham Young University,Saint Mary's College of California,291189,13555,14699,28254,10685023,81.4,69.9,57541,839,1073,1912,6444755,74.0,59.2,-10,233648,12716,13626,26342,4240268,7.4,10.7,0
b89c58b4-998f-4814-942d-67e54ef3f4b5,2017,False,2018-02-04 02:00:00.000000 UTC,True,3152.0,92110,Jenny Craig Pavilion,5100.0,San Diego,620d5944-7156-47d3-aad5-5b3824557d03,USD,WCC,62,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,65,13,University of San Diego,Saint Mary's College of California,22317,2371,3086,5457,5272864,72.5,77.3,57541,839,1073,1912,6444755,74.0,59.2,-3,-35224,1532,2013,3545,-1171891,-1.5,18.1,0
8fae57d3-02c5-49b4-977c-617f4b246959,2017,False,2018-01-12 04:00:00.000000 UTC,True,2871.0,95053,Leavey Center,4500.0,Santa Clara,28023973-1d9d-4d01-b939-dc8f9b44fb1c,SCU,WCC,57,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,81,0,Santa Clara University,Saint Mary's College of California,30060,3079,2910,5989,5726589,76.9,72.2,57541,839,1073,1912,6444755,74.0,59.2,-24,-27481,2240,1837,4077,-718166,2.9,13.0,0
bcace2a0-7326-46e2-a446-cd4f3942aa98,2017,False,2018-01-21 03:00:00.000000 UTC,True,3306.0,95211,Alex G. Spanos Center,6150.0,Pacific,c9570e17-c4fd-41e6-908a-1a083941319d,PAC,WCC,69,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,72,0,University of the Pacific,Saint Mary's College of California,26445,1463,1711,3174,3399931,0.0,,57541,839,1073,1912,6444755,74.0,59.2,-3,-31096,624,638,1262,-3044824,-74.0,,0
e3012b97-620c-4f3b-abb6-8d14424d9e07,2017,False,2018-02-16 04:00:00.000000 UTC,True,2679.0,94118,War Memorial Gymnasium,5300.0,San Francisco,d24efd99-8717-43b9-a086-9986a684ac04,SF,WCC,70,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,63,15,University of San Francisco,Saint Mary's College of California,33192,2040,3753,5793,6010817,77.7,66.5,57541,839,1073,1912,6444755,74.0,59.2,7,-24349,1201,2680,3881,-433938,3.7,7.3,0
87b1e474-cd63-440f-b3fd-0476f5f48e14,2017,False,2018-01-14 01:00:00.000000 UTC,True,1574.0,90265,Firestone Fieldhouse,3104.0,Pepperdine,17479d6f-c8f1-458b-9412-8c76279a2bb4,PEPP,WCC,67,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,91,0,Pepperdine University,Saint Mary's College of California,14868,1435,2014,3449,4407186,72.8,74.0,57541,839,1073,1912,6444755,74.0,59.2,-24,-42673,596,941,1537,-2037569,-1.2,14.8,0
7d3f837e-5e4a-4aee-a83a-f91df2f17fc9,2017,False,2018-01-19 02:00:00.000000 UTC,True,6000.0,99258,McCarthey Athletic Center,6000.0,Gonzaga,2f4d21f8-6d5f-48a5-abca-52a30583871a,GONZ,WCC,71,13,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,74,0,Gonzaga University,Saint Mary's College of California,102333,2285,2672,4957,12578321,84.5,69.1,57541,839,1073,1912,6444755,74.0,59.2,-3,44792,1446,1599,3045,6133566,10.5,9.9,0
68159afa-0eec-4c8e-b732-362f1728ecb8,2017,False,2018-02-18 03:00:00.000000 UTC,True,4547.0,97203,Chiles Center,4852.0,Portland,224e3b21-30e7-4a05-9e8c-62721d581db8,PORT,WCC,61,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,73,15,University of Portland,Saint Mary's College of California,27573,1190,2119,3309,3232882,71.9,71.8,57541,839,1073,1912,6444755,74.0,59.2,-12,-29968,351,1046,1397,-3211873,-2.1,12.6,0
e4aba836-e0e4-47f2-9748-3a82a81fd53f,2017,False,2017-11-20 01:00:00.000000 UTC,False,2377.0,95112,Event Center Arena,5000.0,San Jose State,29de4e5e-ee5b-48c8-bffc-1972e7da1e30,SJSU,MWC,61,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,79,21,San Jose State University,Saint Mary's College of California,32724,11175,10351,21526,3254424,69.6,75.1,57541,839,1073,1912,6444755,74.0,59.2,-18,-24817,10336,9278,19614,-3190331,-4.4,15.9,0
22cf9adc-4982-4c50-bd42-383a5a3e7d2a,2017,True,2017-11-26 22:00:00.000000 UTC,False,,92834,Titan Gym,4000.0,Georgia,4f4b0771-994c-4126-822d-7525aaa00f65,UGA,SEC,83,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,81,21,University of Georgia,Saint Mary's College of California,140155,11938,16820,28758,10306498,74.7,74.7,57541,839,1073,1912,6444755,74.0,59.2,2,82614,11099,15747,26846,3861743,0.7,15.5,1
74f16266-46b4-42e5-9b9a-c8ab9e613c74,2017,True,2017-11-23 21:00:00.000000 UTC,False,0.0,92834,Titan Gym,4000.0,Harvard,5c7bf63f-bc39-43c5-9907-73b50b7a6b34,HARV,IVY,71,0,Saint Mary's,b18f34af-a7f1-4659-a2e5-fc11a31cd316,SMC,WCC,89,21,Harvard University,Saint Mary's College of California,17306,3555,3848,7403,1501742,70.4,71.7,57541,839,1073,1912,6444755,74.0,59.2,-18,-40235,2716,2775,5491,-4943013,-3.6,12.5,0
211b1d91-55dd-4b2b-b7ba-a939ff0a7aea,2017,False,2017-11-11 01:00:00.000000 UTC,False,,85721,McKale Center,14644.0,Arizona,9b166a3f-e64b-4825-bb6b-92c6f0418263,ARIZ,PAC12,101,3,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,67,0,University of Arizona,Northern Arizona University,239947,13006,17130,30136,15934003,87.1,72.1,10368,7503,12507,20010,1706778,68.6,76.6,34,229579,5503,4623,10126,14227225,18.5,-4.5,1
c9e940a7-6e8b-4c67-a8ba-539c30acae68,2017,False,2017-12-21 00:00:00.000000 UTC,False,603.0,32211,Swisher Gym,1500.0,Jacksonville,fb28bd56-9e56-40c1-992d-71c1e27fe4fd,JAC,AS,72,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,83,0,Jacksonville University,Northern Arizona University,11589,907,1428,2335,2324443,71.8,72.4,10368,7503,12507,20010,1706778,68.6,76.6,-11,1221,-6596,-11079,-17675,617665,3.2,-4.2,0
bd89005a-be1c-4b6e-9c2f-ebef49dea92c,2017,False,2017-12-10 03:00:00.000000 UTC,False,1420.0,92110,Jenny Craig Pavilion,5100.0,San Diego,620d5944-7156-47d3-aad5-5b3824557d03,USD,WCC,79,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,51,0,University of San Diego,Northern Arizona University,22317,2371,3086,5457,5272864,72.5,77.3,10368,7503,12507,20010,1706778,68.6,76.6,28,11949,-5132,-9421,-14553,3566086,3.9,0.7,1
1c9aeec8-6197-4251-ac90-580b14adece1,2017,False,2017-12-01 03:00:00.000000 UTC,False,1263.0,95053,Leavey Center,4500.0,Santa Clara,28023973-1d9d-4d01-b939-dc8f9b44fb1c,SCU,WCC,89,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,57,0,Santa Clara University,Northern Arizona University,30060,3079,2910,5989,5726589,76.9,72.2,10368,7503,12507,20010,1706778,68.6,76.6,32,19692,-4424,-9597,-14021,4019811,8.3,-4.4,1
ac44dec4-39f4-424d-a5cd-f48fcf0a50ec,2017,False,2018-02-16 02:00:00.000000 UTC,True,7740.0,80631,Bank of Colorado Arena at Butler-Hancock Athletic Center,2734.0,Northern Colorado,7e42fa84-68cd-47a6-b49a-18b5414d8084,UNCO,BIGSKY,95,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,60,0,University of Northern Colorado,Northern Arizona University,17373,1802,3563,5365,1797779,79.3,77.0,10368,7503,12507,20010,1706778,68.6,76.6,35,7005,-5701,-8944,-14645,91001,10.7,0.4,1
d265261d-78a8-4da4-9abe-ca1568fc97da,2017,False,2018-03-02 03:00:00.000000 UTC,True,1269.0,83844,Cowan Spectrum at Kibbie Dome,7000.0,Idaho,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,IDHO,BIGSKY,66,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,52,0,University of Idaho,Northern Arizona University,27484,3309,3321,6630,1688044,67.8,71.2,10368,7503,12507,20010,1706778,68.6,76.6,14,17116,-4194,-9186,-13380,-18734,-0.8,-5.4,1
19cd6a28-eba9-4e60-b432-0daae9dda3f2,2017,False,2018-01-05 02:00:00.000000 UTC,True,6272.0,84403,Dee Events Center,11592.0,Weber State,4743cb7c-784a-4b95-a380-5471f92f2217,WEB,BIGSKY,95,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,55,0,Weber State University,Northern Arizona University,61792,4372,5746,10118,2131322,75.4,67.5,10368,7503,12507,20010,1706778,68.6,76.6,40,51424,-3131,-6761,-9892,424544,6.8,-9.1,1
48f97b4e-b92d-43ed-8063-a4348cb728af,2017,False,2018-01-07 02:00:00.000000 UTC,True,1625.0,83209,Holt Arena,8000.0,Idaho State,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,IDST,BIGSKY,64,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,60,0,Idaho State University,Northern Arizona University,18043,2125,3208,5333,1335708,70.5,70.1,10368,7503,12507,20010,1706778,68.6,76.6,4,7675,-5378,-9299,-14677,-371070,1.9,-6.5,1
c4fc4bcd-e821-4b0e-9965-034f979ee3a3,2017,False,2018-01-13 21:00:00.000000 UTC,True,2784.0,84720,Centrum Arena,5300.0,Southern Utah,c7116621-45ed-4ab1-9ad9-dee524120569,SUU,BIGSKY,81,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,75,0,Southern Utah University,Northern Arizona University,29179,3331,4489,7820,1566836,75.0,77.6,10368,7503,12507,20010,1706778,68.6,76.6,6,18811,-4172,-8018,-12190,-139942,6.4,1.0,1
804bbc92-c7cc-4f70-bd43-883e70a8681b,2017,False,2018-02-17 22:00:00.000000 UTC,True,1970.0,58203,Betty Engelstad Sioux Center,3300.0,North Dakota,de8fc8a7-253f-4597-8a48-a0104ef226ae,UND,BIGSKY,86,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,81,0,University of North Dakota,Northern Arizona University,23187,3641,3350,6991,2144904,75.3,71.9,10368,7503,12507,20010,1706778,68.6,76.6,5,12819,-3862,-9157,-13019,438126,6.7,-4.7,1
48cb0a63-c209-4cc6-b3f5-2fe943445d65,2017,False,2018-03-03 22:05:00.000000 UTC,True,2032.0,99004,Reese Court,6000.0,Eastern Washington,54df21af-8f65-42fc-bc01-8bf750856d70,EWU,BIGSKY,85,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,68,0,Eastern Washington University,Northern Arizona University,23320,2687,3563,6250,1864478,80.8,75.2,10368,7503,12507,20010,1706778,68.6,76.6,17,12952,-4816,-8944,-13760,157700,12.2,-1.4,1
d13baedf-8337-4fa4-9555-707706079561,2017,False,2018-01-26 02:00:00.000000 UTC,True,2709.0,59717,Worthington Arena,7250.0,Montana State,bec40585-b587-4548-93f5-b7c00b046aea,MTST,BIGSKY,75,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,77,0,Montana State University,Northern Arizona University,42530,6650,5815,12465,2887114,75.3,74.5,10368,7503,12507,20010,1706778,68.6,76.6,-2,32162,-853,-6692,-7545,1180336,6.7,-2.1,0
0f64b432-0fcb-497a-8a5e-cf3919158819,2017,False,2017-11-21 01:00:00.000000 UTC,False,6112.0,66502,Bramlage Coliseum,12528.0,Kansas State,d203f38a-a166-4258-bca2-e161b591ecfb,KSU,BIG12,80,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,58,0,Kansas State University,Northern Arizona University,163135,6790,6629,13419,9310785,72.2,71.1,10368,7503,12507,20010,1706778,68.6,76.6,22,152767,-713,-5878,-6591,7604007,3.6,-5.5,1
804ea929-7618-4694-924e-3f14a44fea09,2017,False,2017-12-19 00:00:00.000000 UTC,False,2016.0,33620,USF Sun Dome,10411.0,South Florida,55af9c69-3675-4b9b-a882-96640b782fff,USF,AAC,70,0,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,NAU,BIGSKY,56,0,University of South Florida,Northern Arizona University,56559,12671,17010,29681,6301950,75.7,69.3,10368,7503,12507,20010,1706778,68.6,76.6,14,46191,5168,4503,9671,4595172,7.1,-7.3,1
9c440408-173e-4723-ba33-b4b370e40e0a,2017,False,2018-02-12 01:00:00.000000 UTC,True,9419.0,97401,Matthew Knight Arena,12364.0,Oregon,1da70895-f77f-44ef-b216-d63c02e696eb,ORE,PAC12,84,0,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,PAC12,57,0,University of Oregon,Washington State University,124682,8035,10150,18185,11919466,75.6,72.3,46772,9371,10364,19735,5867954,73.5,66.7,27,77910,-1336,-214,-1550,6051512,2.1,5.6,1
8435a611-a9d1-4728-875c-bfd1f0d67181,2017,True,2018-03-08 04:59:00.000000 UTC,False,10458.0,89158,T-Mobile Arena,18000.0,Oregon,1da70895-f77f-44ef-b216-d63c02e696eb,ORE,PAC12,64,0,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,PAC12,62,0,University of Oregon,Washington State University,124682,8035,10150,18185,11919466,75.6,72.3,46772,9371,10364,19735,5867954,73.5,66.7,2,77910,-1336,-214,-1550,6051512,2.1,5.6,1
9ac1deab-d516-452d-9e7c-9c9cfa8d158a,2017,False,2018-01-22 01:00:00.000000 UTC,True,11241.0,84112,Jon M. Huntsman Center,15000.0,Utah,0d037a5d-827a-44dd-8b70-57603d671d5d,UTAH,PAC12,82,0,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,PAC12,69,0,University of Utah,Washington State University,114047,10979,10210,21189,11803281,78.8,73.2,46772,9371,10364,19735,5867954,73.5,66.7,13,67275,1608,-154,1454,5935327,5.3,6.5,1
338526da-9c5e-40e1-af15-331f8a729fd0,2017,False,2018-02-09 03:30:00.000000 UTC,True,4235.0,97331,Gill Coliseum,9604.0,Oregon State,532d3874-b4b3-4c5c-acc6-749a6db26c8f,ORST,PAC12,94,0,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,PAC12,62,0,Oregon State University,Washington State University,61649,10119,9588,19707,7085122,68.9,72.7,46772,9371,10364,19735,5867954,73.5,66.7,32,14877,748,-776,-28,1217168,-4.6,6.0,1
fdf18dd9-6a1d-43cd-827e-f5f7685b86da,2017,True,2017-11-27 05:00:00.000000 UTC,False,1733.0,92834,Titan Gym,4000.0,San Diego State,e6914f16-ca37-4d2e-ba26-a425910283e2,SDSU,MWC,86,0,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,PAC12,93,0,San Diego State University,Washington State University,196181,11992,16456,28448,9114263,74.1,66.7,46772,9371,10364,19735,5867954,73.5,66.7,-7,149409,2621,6092,8713,3246309,0.6,0.0,0
5319cbb6-2183-4e78-ba5f-a088e97edfb9,2017,False,2017-12-07 03:00:00.000000 UTC,False,4329.0,83844,Cowan Spectrum at Kibbie Dome,7000.0,Idaho,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,IDHO,BIGSKY,91,0,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,WSU,PAC12,64,0,University of Idaho,Washington State University,27484,3309,3321,6630,1688044,67.8,71.2,46772,9371,10364,19735,5867954,73.5,66.7,27,-19288,-6062,-7043,-13105,-4179910,-5.7,4.5,1
ca302efa-ae05-4021-bab4-940abb80c859,2017,False,2017-12-02 02:30:00.000000 UTC,False,7688.0,97401,Matthew Knight Arena,12364.0,Oregon,1da70895-f77f-44ef-b216-d63c02e696eb,ORE,PAC12,70,0,Boise State,c1c54dbf-805c-47fc-a707-c803e94db2a4,BSU,MWC,73,0,University of Oregon,Boise State University,124682,8035,10150,18185,11919466,75.6,72.3,142893,5808,7594,13402,4823977,75.1,67.3,-3,-18211,2227,2556,4783,7095489,0.5,5.0,0
92a2464c-ef2d-462e-80f1-be8624947773,2017,False,2018-02-28 04:00:00.000000 UTC,True,11211.0,92182,Viejas Arena at Aztec Bowl,12414.0,San Diego State,e6914f16-ca37-4d2e-ba26-a425910283e2,SDSU,MWC,72,0,Boise State,c1c54dbf-805c-47fc-a707-c803e94db2a4,BSU,MWC,64,0,San Diego State University,Boise State University,196181,11992,16456,28448,9114263,74.1,66.7,142893,5808,7594,13402,4823977,75.1,67.3,8,53288,6184,8862,15046,4290286,-1.0,-0.6,1
30288062-961f-4cd2-927b-7004db341ab1,2017,False,2018-01-07 01:00:00.000000 UTC,True,5301.0,82071,Arena-Auditorium,15028.0,Wyoming,a7127c0a-a466-47ae-91ad-9a71ee2c9427,WYO,MWC,79,0,Boise State,c1c54dbf-805c-47fc-a707-c803e94db2a4,BSU,MWC,78,0,University of Wyoming,Boise State University,63106,3392,3669,7061,4097388,72.8,74.5,142893,5808,7594,13402,4823977,75.1,67.3,1,-79787,-2416,-3925,-6341,-726589,-2.3,7.2,1
a716b002-12d9-474b-af29-20cb12dbe3fc,2017,False,2018-02-11 02:00:00.000000 UTC,True,8421.0,84322,Smith Spectrum,10270.0,Utah State,7672ff16-8436-47e6-8546-0fb5494ec7ee,USU,MWC,71,0,Boise State,c1c54dbf-805c-47fc-a707-c803e94db2a4,BSU,MWC,65,0,Utah State University,Boise State University,121658,7565,8999,16564,5079930,79.7,71.3,142893,5808,7594,13402,4823977,75.1,67.3,6,-21235,1757,1405,3162,255953,4.6,4.0,0
87635f39-f752-4930-bfb6-16b59ccdf3ea,2017,False,2017-11-18 04:00:00.000000 UTC,False,8100.0,97401,Matthew Knight Arena,12364.0,Oregon,1da70895-f77f-44ef-b216-d63c02e696eb,ORE,PAC12,114,0,Alabama State,267d417a-8f85-4c87-a15a-068c089a74c6,ALST,SWAC,56,0,University of Oregon,Alabama State University,124682,8035,10150,18185,11919466,75.6,72.3,7441,1095,1947,3042,1068356,68.6,69.4,58,117241,6940,8203,15143,10851110,7.0,2.9,1
1237a70a-50c6-4c92-8cd9-8325db5819b4,2017,False,2017-12-01 01:00:00.000000 UTC,False,1769.0,36265,Pete Mathews Coliseum,5300.0,Jacksonville State,13358462-e05b-4449-8688-90c4622cdde8,JVST,OVC,77,0,Alabama State,267d417a-8f85-4c87-a15a-068c089a74c6,ALST,SWAC,69,0,Jacksonville State University,Alabama State University,27797,2529,3784,6313,1967554,70.0,66.4,7441,1095,1947,3042,1068356,68.6,69.4,8,20356,1434,1837,3271,899198,1.4,-3.0,1
c2f89798-fa9b-4983-b527-3d4594a0714b,2017,False,2017-11-15 01:00:00.000000 UTC,False,1887.0,57006,Frost Arena,6500.0,South Dakota State,6ef40534-5fad-4755-84de-7dcbd645d1f0,SDST,SUMMIT,94,0,Alabama State,267d417a-8f85-4c87-a15a-068c089a74c6,ALST,SWAC,63,0,South Dakota State University,Alabama State University,27464,3562,4020,7582,2193628,76.4,71.1,7441,1095,1947,3042,1068356,68.6,69.4,31,20023,2467,2073,4540,1125272,7.8,1.7,1
